1.000000000000000056e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.309714180836938322e+05 1.309714180836938340e+03 2.000000000000000000e+00 2.000000000000000000e+00
1.842105263157894912e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.604097492087527644e+04 3.604097492087527712e+02 2.000000000000000000e+00 2.000000000000000000e+00
2.684210526315789491e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.524950141958722634e+04 1.524950141958722725e+02 2.000000000000000000e+00 2.000000000000000000e+00
3.526315789473684070e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.622000468507933874e+03 7.622000468507934556e+01 2.000000000000000000e+00 2.000000000000000000e+00
4.368421052631579204e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.112740251891499611e+03 4.112740251891499810e+01 2.000000000000000000e+00 2.000000000000000000e+00
5.210526315789473228e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.301390738339629479e+03 2.301390738339629394e+01 2.000000000000000000e+00 2.000000000000000000e+00
6.052631578947368363e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.307988633760716766e+03 1.307988633760716723e+01 2.000000000000000000e+00 2.000000000000000000e+00
6.894736842105262387e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.449040290252885370e+02 7.449040290252885832e+00 2.000000000000000000e+00 2.000000000000000000e+00
7.736842105263157521e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.201533456248054677e+02 4.201533456248054854e+00 2.000000000000000000e+00 2.000000000000000000e+00
8.578947368421052655e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.329494405147447651e+02 2.329494405147447544e+00 2.000000000000000000e+00 2.000000000000000000e+00
9.421052631578946679e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.294850766798695361e+02 1.294850766798695485e+00 2.000000000000000000e+00 2.000000000000000000e+00
1.026315789473684292e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.028765873428167765e+01 9.028765873428168387e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.110526315789473806e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.813238506461480881e+01 8.813238506461481547e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.194736842105263319e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.301334784681482404e+02 1.301334784681482448e+00 2.000000000000000000e+00 2.000000000000000000e+00
1.278947368421052611e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.126173030352346416e+02 2.126173030352346505e+00 2.000000000000000000e+00 2.000000000000000000e+00
1.363157894736842124e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.333901981023163330e+02 3.333901981023163597e+00 2.000000000000000000e+00 2.000000000000000000e+00
1.447368421052631637e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.870667198598458754e+02 4.870667198598458647e+00 2.000000000000000000e+00 2.000000000000000000e+00
1.531578947368421151e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.649508274930431071e+02 6.649508274930431284e+00 2.000000000000000000e+00 2.000000000000000000e+00
1.615789473684210664e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.611916109246391215e+02 8.611916109246392281e+00 2.000000000000000000e+00 2.000000000000000000e+00
1.699999999999999956e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.093736663370302040e+03 1.093736663370301976e+01 2.000000000000000000e+00 2.000000000000000000e+00
1.784210526315789469e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.483675066973142066e+03 1.483675066973142087e+01 2.000000000000000000e+00 2.000000000000000000e+00
1.868421052631578982e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.792944456213339890e+03 2.792944456213339777e+01 2.000000000000000000e+00 2.000000000000000000e+00
2.121052631578947523e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.161423875859822147e+03 6.161423875859822630e+01 2.000000000000000000e+00 2.000000000000000000e+00
2.205263157894736814e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.350292961079880570e+03 3.350292961079880882e+01 2.000000000000000000e+00 2.000000000000000000e+00
2.289473684210526550e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.464123486046506969e+03 2.464123486046506883e+01 2.000000000000000000e+00 2.000000000000000000e+00
2.373684210526315841e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.029296478440852070e+03 2.029296478440852169e+01 2.000000000000000000e+00 2.000000000000000000e+00
2.457894736842105132e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.765077956684457831e+03 1.765077956684458016e+01 2.000000000000000000e+00 2.000000000000000000e+00
2.542105263157894868e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.586887259179834928e+03 1.586887259179835041e+01 2.000000000000000000e+00 2.000000000000000000e+00
2.626315789473684159e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.461964262242673385e+03 1.461964262242673485e+01 2.000000000000000000e+00 2.000000000000000000e+00
2.710526315789473895e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.375706049492379634e+03 1.375706049492379712e+01 2.000000000000000000e+00 2.000000000000000000e+00
2.794736842105263186e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.321292371510482553e+03 1.321292371510482511e+01 2.000000000000000000e+00 2.000000000000000000e+00
2.878947368421052477e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.295554747815124529e+03 1.295554747815124585e+01 2.000000000000000000e+00 2.000000000000000000e+00
2.963157894736842213e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.298816652238932193e+03 1.298816652238932257e+01 2.000000000000000000e+00 2.000000000000000000e+00
3.047368421052631504e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.315010374864066762e+03 1.315010374864066733e+01 2.000000000000000000e+00 2.000000000000000000e+00
3.131578947368421240e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.366168843679623706e+03 1.366168843679623812e+01 2.000000000000000000e+00 2.000000000000000000e+00
3.215789473684210531e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.441032716821083341e+03 1.441032716821083426e+01 2.000000000000000000e+00 2.000000000000000000e+00
3.299999999999999822e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.546469038902713692e+03 1.546469038902713677e+01 2.000000000000000000e+00 2.000000000000000000e+00
3.384210526315789558e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.694144913790703413e+03 1.694144913790703555e+01 2.000000000000000000e+00 2.000000000000000000e+00
3.468421052631578849e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.905931321917830019e+03 1.905931321917829990e+01 2.000000000000000000e+00 2.000000000000000000e+00
3.552631578947368585e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.224340430138663578e+03 2.224340430138663649e+01 2.000000000000000000e+00 2.000000000000000000e+00
3.636842105263157876e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.742223268623417880e+03 2.742223268623417809e+01 2.000000000000000000e+00 2.000000000000000000e+00
3.721052631578947167e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.701785651281989431e+03 3.701785651281989686e+01 2.000000000000000000e+00 2.000000000000000000e+00
3.805263157894736903e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.930619862807783647e+03 5.930619862807783704e+01 2.000000000000000000e+00 2.000000000000000000e+00
3.889473684210526194e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.415995729519957604e+04 1.415995729519957536e+02 2.000000000000000000e+00 2.000000000000000000e+00
4.142105263157894512e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.332163203091874493e+03 4.332163203091874237e+01 2.000000000000000000e+00 2.000000000000000000e+00
4.226315789473683360e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.587302542006748354e+03 1.587302542006748318e+01 2.000000000000000000e+00 2.000000000000000000e+00
4.310526315789473095e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.790325192572863671e+02 8.790325192572863600e+00 2.000000000000000000e+00 2.000000000000000000e+00
4.394736842105262831e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.185917995418737974e+02 6.185917995418738435e+00 2.000000000000000000e+00 2.000000000000000000e+00
4.478947368421052566e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.985054142357637375e+02 4.985054142357637552e+00 2.000000000000000000e+00 2.000000000000000000e+00
4.563157894736841413e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.308367610657433602e+02 4.308367610657433566e+00 2.000000000000000000e+00 2.000000000000000000e+00
4.647368421052631149e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.845413653778171579e+02 3.845413653778171792e+00 2.000000000000000000e+00 2.000000000000000000e+00
4.731578947368420884e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.470856035941407640e+02 3.470856035941407569e+00 2.000000000000000000e+00 2.000000000000000000e+00
4.815789473684209732e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.128968854392098251e+02 3.128968854392098375e+00 2.000000000000000000e+00 2.000000000000000000e+00
4.899999999999999467e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.794181960027376590e+02 2.794181960027376732e+00 2.000000000000000000e+00 2.000000000000000000e+00
4.984210526315789203e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.439808233396426829e+02 2.439808233396426829e+00 2.000000000000000000e+00 2.000000000000000000e+00
5.068421052631578050e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.142216624649429946e+02 2.142216624649429857e+00 2.000000000000000000e+00 2.000000000000000000e+00
